https://desigourmet.es/collections/all/products/aperitivos-fideos-de-garbanzos-picantes-ratlami-sev-spicy-chickpea-noodles	Aperitivos De Ratlami Sev | Ratlami Sev 150g Haldiram	2.25
https://desigourmet.es/collections/all/products/aperitivos-falhari-mix-falhari-mix-200g-bikaji	Aperitivos Falhari mix | Falhari mix 200g Bikaji	1.99
https://desigourmet.es/collections/all/products/ghatia	Aperitivos Gathiya | Gathiya 200g Haldiram	2.25
https://desigourmet.es/collections/all/products/gujrati-mix	Aperitivos Gujrati Mixture | Gujrati Mixture 200g Haldiram	2.25
https://desigourmet.es/collections/all/products/khakhra-khakhra-plain-200g-bikaji	Aperitivos Khakhra | Khakhra Plain 200g Bikaji	3.50
https://desigourmet.es/collections/all/products/khata-mitha	Aperitivos Khatta Meetha | Khatta Meetha 200g Haldiram	2.50
https://desigourmet.es/collections/all/products/aperitivos-kurkure-chilli-chatka-90g	Aperitivos Kurkure Chilli Chatka | Kurkure Chilli Chatka 90g	1.75
https://desigourmet.es/collections/all/products/aperitivos-kurkure-masala-munch-90g	Aperitivos Kurkure Masala Munch | Kurkure Masala Munch 90g	1.75
https://desigourmet.es/collections/all/products/aperitivos-kurkure-naughty-tomato-kurkure-naughty-tomato-90g	Aperitivos Kurkure Naughty Tomato | Kurkure Naughty Tomato 90g	1.50
https://desigourmet.es/collections/all/products/long-sev	Aperitivos Long Sev | Long Sev 200g Haldiram	2.25
https://desigourmet.es/collections/all/products/aperitivos-malai-sev-malai-sev-340g-haldiram	Aperitivos Malai Sev  | Malai Sev 340g Haldiram	3.99
https://desigourmet.es/collections/all/products/aperitivos-marwari-bhujia-marwari-bhujia-200g-haldiram	Aperitivos Marwari Bhujia | Marwari Bhujia 150g Haldiram	2.50
https://desigourmet.es/collections/all/products/mathri	Aperitivos Mathri | Mathri 200g Haldiram	2.25
https://desigourmet.es/collections/all/products/methi-sev	Aperitivos Methi Sev (Fenogreco) | Methi Sev 200g Haldiram	1.99
https://desigourmet.es/collections/all/products/moong-dal-masala	Aperitivos Moong dal Masala | Moong dal masala 200g Haldiram	1.99
https://desigourmet.es/collections/all/products/moong-dal-plain	Aperitivos Moong dal | Moong dal plain 200g Haldiram	1.99
https://desigourmet.es/collections/all/products/aperitivos-murukku-crujientes-de-harina-de-arroz-haldiram-murukku-crunchy-rice-flour-sticks-200g	Aperitivos Murukku | Murukku (Crunchy rice flour sticks) 200g Haldiram	2.50
https://desigourmet.es/collections/all/products/copy-of-aperitivos-navratan-mix-navratan-mix	Aperitivos Navratan Mix | Navratan Mix 200g Haldiram	2.25
https://desigourmet.es/collections/all/products/nimbu-masala	Aperitivos Nimbu masala | Nimbu masala 200g Haldiram	2.50
https://desigourmet.es/collections/all/products/aperitivos-para-freir-far-far-far-far-100g-kings	Aperitivos para freir FAR FAR | FAR FAR 100g Kings	1.99
https://desigourmet.es/collections/all/products/aperitivos-para-freir-far-far-far-far-potato-hoops-250g-top-op	Aperitivos para freir FAR FAR | FAR FAR Potato Hoops 250g Top op	3.50
