x;result;tay_iterations;tay_time;cfiterations;cf_time
153.7906;5.0355919;2394;2.2e-05;63;1e-06
154.3457;5.0391949;2403;2.2e-05;63;1e-06
154.9018;5.0427914;2412;2.2e-05;63;1e-06
155.4589;5.0463814;2420;2.4e-05;63;2e-06
156.017;5.049965;2429;2.2e-05;63;1e-06
156.5761;5.0535421;2438;2.2e-05;63;1e-06
157.1362;5.0571129;2447;2.2e-05;63;1e-06
157.6973;5.0606774;2455;2.2e-05;63;1e-06
158.2594;5.0642354;2464;2.3e-05;64;1e-06
158.8225;5.0677872;2473;2.3e-05;64;1e-06
159.3866;5.0713327;2482;2.3e-05;64;1e-06
159.9517;5.0748719;2491;2.2e-05;64;1e-06
160.5178;5.0784048;2499;2.2e-05;64;1e-06
161.0849;5.0819315;2508;2.3e-05;64;2e-06
161.653;5.0854521;2517;2.3e-05;64;1e-06
162.2221;5.0889664;2526;2.4e-05;64;1e-06
162.7922;5.0924745;2535;2.3e-05;64;1e-06
163.3633;5.0959765;2544;2.3e-05;65;1e-06
163.9354;5.0994724;2553;2.3e-05;65;2e-06
164.5085;5.1029622;2562;2.4e-05;65;1e-06
165.0826;5.1064459;2571;2.3e-05;65;2e-06
165.6577;5.1099236;2580;2.3e-05;65;1e-06
166.2338;5.1133952;2589;2.3e-05;65;1e-06
166.8109;5.1168608;2598;2.3e-05;65;1e-06
167.389;5.1203204;2607;2.4e-05;65;1e-06
167.9681;5.1237741;2616;2.4e-05;65;1e-06
168.5482;5.1272218;2625;2.4e-05;66;3.6e-05
169.1293;5.1306635;2634;2.5e-05;66;1e-06
169.7114;5.1340993;2643;2.3e-05;66;1e-06
170.2945;5.1375293;2652;2.4e-05;66;2e-06
170.8786;5.1409534;2661;2.5e-05;66;1e-06
171.4637;5.1443716;2670;2.4e-05;66;1e-06
172.0498;5.147784;2680;2.3e-05;66;1e-06
172.6369;5.1511905;2689;2.4e-05;66;1e-06
173.225;5.1545913;2698;2.4e-05;66;1e-06
173.8141;5.1579863;2707;2.4e-05;67;1e-06
174.4042;5.1613756;2716;2.5e-05;67;1e-06
174.9953;5.1647591;2726;2.5e-05;67;1e-06
175.5874;5.1681369;2735;2.5e-05;67;1e-06
176.1805;5.171509;2744;2.5e-05;67;1e-06
176.7746;5.1748755;2753;2.6e-05;67;2e-06
177.3697;5.1782362;2763;2.5e-05;67;2e-06
177.9658;5.1815914;2772;2.5e-05;67;2e-06
178.5629;5.1849409;2781;2.6e-05;67;2e-06
179.161;5.1882848;2791;2.5e-05;68;2e-06
179.7601;5.1916232;2800;2.6e-05;68;2e-06
180.3602;5.194956;2809;2.6e-05;68;1e-06
180.9613;5.1982832;2819;2.5e-05;68;2e-06
181.5634;5.2016049;2828;2.7e-05;68;1e-06
182.1665;5.2049211;2837;2.5e-05;68;2e-06
182.7706;5.2082318;2847;2.6e-05;68;1e-06
183.3757;5.211537;2856;2.7e-05;68;2e-06
183.9818;5.2148368;2866;2.6e-05;68;1e-06
184.5889;5.2181312;2875;2.6e-05;69;1e-06
185.197;5.2214201;2885;2.6e-05;69;1e-06
185.8061;5.2247036;2894;2.6e-05;69;1e-06
186.4162;5.2279818;2904;2.6e-05;69;2e-06
187.0273;5.2312546;2913;2.7e-05;69;2e-06
187.6394;5.234522;2923;2.7e-05;69;2e-06
188.2525;5.2377841;2933;2.7e-05;69;2e-06
188.8666;5.2410409;2942;2.7e-05;69;2e-06
189.4817;5.2442924;2952;2.8e-05;70;2e-06
190.0978;5.2475387;2961;2.7e-05;70;2e-06
190.7149;5.2507796;2971;2.7e-05;70;1e-06
191.333;5.2540154;2981;2.7e-05;70;2e-06
191.9521;5.2572459;2990;2.8e-05;70;1e-06
192.5722;5.2604711;3000;2.8e-05;70;1e-06
193.1933;5.2636912;3010;2.8e-05;70;1e-06
193.8154;5.2669061;3019;2.7e-05;70;1e-06
194.4385;5.2701159;3029;2.7e-05;70;1e-06
195.0626;5.2733205;3039;2.7e-05;71;1e-06
195.6877;5.27652;3049;2.8e-05;71;1e-06
196.3138;5.2797144;3058;2.8e-05;71;1e-06
196.9409;5.2829037;3068;2.7e-05;71;1e-06
197.569;5.2860879;3078;2.7e-05;71;1e-06
198.1981;5.289267;3088;2.8e-05;71;1e-06
198.8282;5.2924411;3098;2.7e-05;71;1e-06
199.4593;5.2956102;3107;2.7e-05;71;1e-06
200.0914;5.2987743;3117;2.8e-05;71;1e-06
200.7245;5.3019333;3127;2.8e-05;72;2e-06
201.3586;5.3050874;3137;2.9e-05;72;2e-06
201.9937;5.3082365;3147;2.9e-05;72;1e-06
202.6298;5.3113807;3157;2.9e-05;72;1e-06
203.2669;5.3145199;3167;2.9e-05;72;1e-06
203.905;5.3176542;3177;2.9e-05;72;2e-06
204.5441;5.3207836;3187;2.9e-05;72;1e-06
205.1842;5.3239081;3197;2.9e-05;72;1e-06
205.8253;5.3270277;3207;2.9e-05;72;1e-06
206.4674;5.3301425;3217;2.9e-05;73;1e-06
207.1105;5.3332525;3227;2.9e-05;73;1e-06
207.7546;5.3363576;3237;3e-05;73;1e-06
208.3997;5.3394579;3247;3e-05;73;2e-06
209.0458;5.3425534;3257;3e-05;73;1e-06
209.6929;5.3456441;3267;3e-05;73;1e-06
210.341;5.34873;3277;2.9e-05;73;2e-06
210.9901;5.3518112;3288;3e-05;73;1e-06
211.6402;5.3548877;3298;3e-05;73;1e-06
212.2913;5.3579594;3308;3e-05;74;2e-06
212.9434;5.3610264;3318;3e-05;74;1e-06
213.5965;5.3640887;3328;3e-05;74;1e-06
214.2506;5.3671463;3338;3.1e-05;74;2e-06
214.9057;5.3701993;3349;3.1e-05;74;2e-06
215.5618;5.3732476;3359;3.1e-05;74;2e-06
216.2189;5.3762913;3369;3e-05;74;1e-06
216.877;5.3793304;3379;3.2e-05;74;1e-06
217.5361;5.3823648;3390;3.1e-05;74;1e-06
218.1962;5.3853946;3400;3e-05;75;1e-06
218.8573;5.3884199;3410;3.1e-05;75;2e-06
219.5194;5.3914406;3421;3.1e-05;75;1e-06
220.1825;5.3944567;3431;3.1e-05;75;1e-06
220.8466;5.3974683;3441;3e-05;75;1e-06
221.5117;5.4004754;3452;3.1e-05;75;2e-06
222.1778;5.403478;3462;3.1e-05;75;1e-06
222.8449;5.406476;3473;3.2e-05;75;1e-06
223.513;5.4094696;3483;3e-05;76;2e-06
224.1821;5.4124587;3494;3.2e-05;76;1e-06
224.8522;5.4154433;3504;3.1e-05;76;1e-06
225.5233;5.4184235;3514;3.1e-05;76;2e-06
226.1954;5.4213992;3525;3.1e-05;76;1e-06
226.8685;5.4243705;3535;3.2e-05;76;1e-06
227.5426;5.4273375;3546;3.1e-05;76;1e-06
228.2177;5.4303;3557;3.2e-05;76;1e-06
228.8938;5.4332581;3567;3.1e-05;76;2e-06
229.5709;5.4362119;3578;3.2e-05;77;2e-06
230.249;5.4391613;3588;3.2e-05;77;3e-06
230.9281;5.4421064;3599;3.5e-05;77;1e-06
231.6082;5.4450471;3609;3.2e-05;77;1e-06
232.2893;5.4479836;3620;3.3e-05;77;1e-06
232.9714;5.4509157;3631;3.4e-05;77;2e-06
233.6545;5.4538435;3641;3.3e-05;77;2e-06
234.3386;5.4567671;3652;3.4e-05;77;1e-06
235.0237;5.4596864;3663;3.3e-05;77;1e-06
235.7098;5.4626014;3673;3.4e-05;78;1e-06
236.3969;5.4655122;3684;3.3e-05;78;2e-06
237.085;5.4684187;3695;3.4e-05;78;1e-06
237.7741;5.4713211;3706;3.4e-05;78;1e-06
238.4642;5.4742192;3717;3.4e-05;78;2e-06
239.1553;5.4771131;3727;3.4e-05;78;1e-06
239.8474;5.4800029;3738;3.4e-05;78;1e-06
240.5405;5.4828885;3749;3.4e-05;78;2e-06
241.2346;5.4857699;3760;3.4e-05;78;1e-06
241.9297;5.4886472;3771;3.4e-05;79;1e-06
242.6258;5.4915203;3781;3.5e-05;79;1e-06
243.3229;5.4943894;3792;3.5e-05;79;2e-06
244.021;5.4972543;3803;3.4e-05;79;2e-06
244.7201;5.5001151;3814;3.4e-05;79;2e-06
245.4202;5.5029718;3825;3.4e-05;79;2e-06
246.1213;5.5058245;3836;3.5e-05;79;2e-06
246.8234;5.5086731;3847;3.5e-05;79;2e-06
247.5265;5.5115176;3858;3.5e-05;79;1e-06
248.2306;5.5143581;3869;3.5e-05;80;2e-06
248.9357;5.5171946;3880;3.5e-05;80;1e-06
249.6418;5.5200271;3891;3.5e-05;80;1e-06
250.3489;5.5228555;3902;3.6e-05;80;1e-06
251.057;5.52568;3913;3.5e-05;80;1e-06
251.7661;5.5285005;3924;3.5e-05;80;2e-06
252.4762;5.531317;3935;3.6e-05;80;1e-06
253.1873;5.5341295;3946;3.6e-05;80;2e-06
253.8994;5.5369381;3958;3.5e-05;80;1e-06
254.6125;5.5397428;3969;3.6e-05;81;2e-06
255.3266;5.5425435;3980;3.5e-05;81;2e-06
256.0417;5.5453403;3991;3.6e-05;81;2e-06
256.7578;5.5481332;4002;3.6e-05;81;2e-06
257.4749;5.5509222;4013;3.7e-05;81;1e-06
258.193;5.5537074;4025;3.6e-05;81;1e-06
258.9121;5.5564886;4036;3.7e-05;81;1e-06
259.6322;5.559266;4047;3.6e-05;81;2e-06
260.3533;5.5620395;4058;3.7e-05;82;1e-06
261.0754;5.5648092;4070;3.7e-05;82;1e-06
261.7985;5.5675751;4081;3.7e-05;82;2e-06
262.5226;5.5703372;4092;3.7e-05;82;1e-06
263.2477;5.5730954;4103;3.7e-05;82;1e-06
263.9738;5.5758498;4115;3.7e-05;82;1e-06
264.7009;5.5786005;4126;3.7e-05;82;1e-06
265.429;5.5813474;4138;3.8e-05;82;2e-06
266.1581;5.5840905;4149;3.8e-05;82;1e-06
266.8882;5.5868298;4160;3.7e-05;83;1e-06
267.6193;5.5895654;4172;3.7e-05;83;2e-06
268.3514;5.5922973;4183;3.8e-05;83;1e-06
269.0845;5.5950254;4195;3.8e-05;83;2e-06
269.8186;5.5977499;4206;3.8e-05;83;2e-06
270.5537;5.6004706;4218;3.8e-05;83;1e-06
271.2898;5.6031876;4229;3.9e-05;83;2e-06
272.0269;5.6059009;4241;3.8e-05;83;2e-06
272.765;5.6086106;4252;3.9e-05;83;1e-06
273.5041;5.6113166;4264;3.9e-05;84;1e-06
274.2442;5.6140189;4275;3.9e-05;84;1e-06
274.9853;5.6167176;4287;3.8e-05;84;2e-06
275.7274;5.6194127;4298;3.9e-05;84;2e-06
276.4705;5.6221041;4310;3.9e-05;84;2e-06
277.2146;5.6247919;4322;3.8e-05;84;1e-06
277.9597;5.6274761;4333;3.9e-05;84;1e-06
278.7058;5.6301567;4345;3.9e-05;84;2e-06
279.4529;5.6328338;4356;3.9e-05;84;1e-06
280.201;5.6355072;4368;3.9e-05;85;1e-06
280.9501;5.6381771;4380;3.9e-05;85;1e-06
281.7002;5.6408434;4392;3.9e-05;85;1e-06
282.4513;5.6435061;4403;3.9e-05;85;1e-06
283.2034;5.6461654;4415;3.9e-05;85;1e-06
283.9565;5.648821;4427;3.9e-05;85;2e-06
284.7106;5.6514732;4439;4e-05;85;2e-06
285.4657;5.6541219;4450;4e-05;85;2e-06
286.2218;5.656767;4462;4e-05;85;2e-06
286.9789;5.6594087;4474;4e-05;86;1e-06
287.737;5.6620469;4486;4.1e-05;86;1e-06
288.4961;5.6646816;4498;4.2e-05;86;1e-06
289.2562;5.6673128;4510;4.1e-05;86;1e-06
290.0173;5.6699406;4521;4.1e-05;86;2e-06
290.7794;5.6725649;4533;4e-05;86;1e-06
291.5425;5.6751858;4545;4e-05;86;2e-06
292.3066;5.6778032;4557;4.1e-05;86;2e-06
293.0717;5.6804173;4569;4e-05;86;1e-06
293.8378;5.6830279;4581;4e-05;87;1e-06
294.6049;5.6856351;4593;4.1e-05;87;2e-06
295.373;5.688239;4605;4.1e-05;87;2e-06
296.1421;5.6908394;4617;4.1e-05;87;2e-06
296.9122;5.6934365;4629;4.2e-05;87;1e-06
297.6833;5.6960302;4641;4.2e-05;87;2e-06
298.4554;5.6986205;4653;4.2e-05;87;2e-06
299.2285;5.7012075;4665;4.1e-05;87;1e-06
300.0026;5.7037911;4677;4.1e-05;88;2e-06
300.7777;5.7063714;4689;4.2e-05;88;2e-06
301.5538;5.7089484;4702;4.2e-05;88;1e-06
302.3309;5.7115221;4714;4.2e-05;88;2e-06
303.109;5.7140925;4726;4.2e-05;88;1e-06
303.8881;5.7166595;4738;4.2e-05;88;2e-06
304.6682;5.7192233;4750;4.3e-05;88;3e-06
305.4493;5.7217838;4762;4.3e-05;88;1e-06
306.2314;5.724341;4775;4.2e-05;88;2e-06
307.0145;5.726895;4787;4.3e-05;89;2e-06
307.7986;5.7294457;4799;4.3e-05;89;2e-06
308.5837;5.7319931;4811;4.3e-05;89;1e-06
309.3698;5.7345373;4824;4.2e-05;89;2e-06
310.1569;5.7370783;4836;4.3e-05;89;1e-06
310.945;5.739616;4848;4.4e-05;89;1e-06
311.7341;5.7421506;4861;4.3e-05;89;1e-06
312.5242;5.7446819;4873;4.5e-05;89;2e-06
313.3153;5.74721;4885;4.4e-05;89;2e-06
314.1074;5.749735;4898;4.4e-05;90;2e-06
314.9005;5.7522567;4910;4.4e-05;90;2e-06
315.6946;5.7547753;4922;4.5e-05;90;2e-06
316.4897;5.7572907;4935;4.4e-05;90;1e-06
317.2858;5.7598029;4947;4.5e-05;90;2e-06
318.0829;5.762312;4960;4.5e-05;90;2e-06
318.881;5.764818;4972;4.5e-05;90;2e-06
319.6801;5.7673208;4985;4.5e-05;90;1e-06
320.4802;5.7698205;4997;4.5e-05;90;2e-06
321.2813;5.7723171;5010;4.6e-05;91;2e-06
322.0834;5.7748105;5022;4.6e-05;91;2e-06
322.8865;5.7773009;5035;4.5e-05;91;2e-06
323.6906;5.7797881;5047;4.5e-05;91;1e-06
324.4957;5.7822723;5060;4.6e-05;91;2e-06
325.3018;5.7847534;5072;4.6e-05;91;1e-06
326.1089;5.7872314;5085;4.6e-05;91;2e-06
326.917;5.7897063;5098;4.6e-05;91;2e-06
327.7261;5.7921782;5110;4.6e-05;91;2e-06
328.5362;5.794647;5123;4.6e-05;92;2e-06
329.3473;5.7971128;5136;4.6e-05;92;2e-06
330.1594;5.7995756;5148;4.7e-05;92;1e-06
330.9725;5.8020353;5161;4.7e-05;92;1e-06
331.7866;5.804492;5174;4.6e-05;92;2e-06
332.6017;5.8069457;5186;4.7e-05;92;2e-06
333.4178;5.8093963;5199;4.7e-05;92;2e-06
334.2349;5.811844;5212;4.8e-05;92;2e-06
335.053;5.8142887;5225;4.8e-05;92;1e-06
335.8721;5.8167304;5237;4.7e-05;93;2e-06
336.6922;5.8191691;5250;4.7e-05;93;2e-06
337.5133;5.8216049;5263;4.8e-05;93;2e-06
338.3354;5.8240377;5276;4.8e-05;93;2e-06
339.1585;5.8264675;5289;4.8e-05;93;1e-06
339.9826;5.8288944;5302;4.8e-05;93;1e-06
340.8077;5.8313184;5314;4.7e-05;93;1e-06
341.6338;5.8337394;5327;4.8e-05;93;2e-06
342.4609;5.8361575;5340;4.8e-05;94;2e-06
343.289;5.8385726;5353;4.8e-05;94;2e-06
344.1181;5.8409849;5366;4.8e-05;94;2e-06
344.9482;5.8433943;5379;4.9e-05;94;2e-06
345.7793;5.8458007;5392;4.9e-05;94;2e-06
346.6114;5.8482043;5405;4.9e-05;94;2e-06
347.4445;5.8506049;5418;4.9e-05;94;2e-06
348.2786;5.8530027;5431;4.8e-05;94;2e-06
349.1137;5.8553976;5444;4.9e-05;94;2e-06
349.9498;5.8577897;5457;4.9e-05;95;2e-06
350.7869;5.8601789;5470;4.9e-05;95;2e-06
351.625;5.8625653;5483;4.9e-05;95;2e-06
352.4641;5.8649488;5496;5e-05;95;1e-06
353.3042;5.8673294;5510;4.9e-05;95;1e-06
354.1453;5.8697073;5523;5e-05;95;1e-06
354.9874;5.8720823;5536;5e-05;95;2e-06
355.8305;5.8744545;5549;4.9e-05;95;2e-06
356.6746;5.8768239;5562;5e-05;95;2e-06
357.5197;5.8791905;5575;4.9e-05;96;2e-06
358.3658;5.8815542;5589;5e-05;96;2e-06
359.2129;5.8839152;5602;5e-05;96;1e-06
360.061;5.8862735;5615;4.9e-05;96;1e-06
360.9101;5.8886289;5628;5.2e-05;96;2e-06
361.7602;5.8909816;5642;4.9e-05;96;2e-06
362.6113;5.8933315;5655;5.1e-05;96;2e-06
363.4634;5.8956786;5668;5.1e-05;96;2e-06
364.3165;5.898023;5682;5.2e-05;96;2e-06
365.1706;5.9003646;5695;5.1e-05;97;2e-06
366.0257;5.9027035;5708;5.1e-05;97;1e-06
366.8818;5.9050397;5722;5.2e-05;97;2e-06
367.7389;5.9073732;5735;5.1e-05;97;2e-06
368.597;5.9097039;5748;5.2e-05;97;1e-06
369.4561;5.9120319;5762;5.2e-05;97;1e-06
370.3162;5.9143572;5775;5.4e-05;97;2e-06
371.1773;5.9166798;5789;5.2e-05;97;2e-06
372.0394;5.9189998;5802;5.2e-05;97;2e-06
372.9025;5.921317;5816;5.1e-05;98;2e-06
373.7666;5.9236315;5829;5.2e-05;98;1e-06
374.6317;5.9259434;5843;5.1e-05;98;2e-06
375.4978;5.9282526;5856;5.2e-05;98;2e-06
376.3649;5.9305591;5870;5.2e-05;98;2e-06
377.233;5.932863;5883;5.2e-05;98;2e-06
378.1021;5.9351643;5897;5.3e-05;98;1e-06
378.9722;5.9374628;5910;7.1e-05;98;1e-06
379.8433;5.9397588;5924;5.3e-05;98;1e-06
380.7154;5.9420521;5938;5.4e-05;99;2e-06
381.5885;5.9443428;5951;5.3e-05;99;2e-06
382.4626;5.9466309;5965;5.4e-05;99;2e-06
383.3377;5.9489163;5979;5.4e-05;99;2e-06
384.2138;5.9511992;5992;5.4e-05;99;2e-06
385.0909;5.9534794;6006;5.3e-05;99;2e-06
385.969;5.955757;6020;5.4e-05;99;2e-06
386.8481;5.9580321;6033;5.3e-05;99;2e-06
387.7282;5.9603046;6047;5.3e-05;100;2e-06
388.6093;5.9625745;6061;5.4e-05;100;2e-06
389.4914;5.9648418;6075;5.3e-05;100;2e-06
390.3745;5.9671065;6088;5.5e-05;100;2e-06
391.2586;5.9693687;6102;5.4e-05;100;2e-06
392.1437;5.9716283;6116;5.4e-05;100;2e-06
393.0298;5.9738854;6130;5.5e-05;100;2e-06
393.9169;5.97614;6144;5.5e-05;100;2e-06
394.805;5.978392;6158;5.6e-05;100;2e-06
395.6941;5.9806414;6171;5.6e-05;101;2e-06
396.5842;5.9828884;6185;5.6e-05;101;2e-06
397.4753;5.9851328;6199;5.6e-05;101;2e-06
398.3674;5.9873747;6213;5.5e-05;101;2e-06
399.2605;5.9896141;6227;5.6e-05;101;2e-06
400.1546;5.991851;6241;5.6e-05;101;2e-06
401.0497;5.9940853;6255;5.7e-05;101;2e-06
401.9458;5.9963172;6269;5.7e-05;101;2e-06
402.8429;5.9985466;6283;5.6e-05;101;2e-06
403.741;6.0007736;6297;5.7e-05;102;1e-06
404.6401;6.002998;6311;5.7e-05;102;2e-06
405.5402;6.00522;6325;5.7e-05;102;2e-06
406.4413;6.0074395;6339;5.8e-05;102;2e-06
407.3434;6.0096566;6353;5.7e-05;102;1e-06
408.2465;6.0118711;6367;5.7e-05;102;2e-06
409.1506;6.0140833;6382;5.7e-05;102;2e-06
410.0557;6.016293;6396;5.8e-05;102;2e-06
410.9618;6.0185003;6410;5.9e-05;102;2e-06
411.8689;6.0207051;6424;8.9e-05;103;2e-06
412.777;6.0229075;6438;5.7e-05;103;2e-06
413.6861;6.0251075;6452;5.8e-05;103;2e-06
414.5962;6.027305;6467;5.8e-05;103;2e-06
415.5073;6.0295002;6481;5.9e-05;103;2e-06
416.4194;6.0316929;6495;5.8e-05;103;2e-06
417.3325;6.0338833;6509;5.8e-05;103;2e-06
418.2466;6.0360712;6524;5.8e-05;103;2e-06
419.1617;6.0382568;6538;5.8e-05;103;2e-06
420.0778;6.0404399;6552;5.9e-05;104;1e-06
420.9949;6.0426207;6566;6e-05;104;2e-06
421.913;6.0447991;6581;6e-05;104;2e-06
422.8321;6.0469752;6595;5.9e-05;104;1e-06
423.7522;6.0491488;6610;6e-05;104;2e-06
424.6733;6.0513202;6624;5.8e-05;104;1e-06
425.5954;6.0534891;6638;6e-05;104;2e-06
426.5185;6.0556557;6653;6e-05;104;2e-06
427.4426;6.05782;6667;6e-05;104;2e-06
428.3677;6.0599819;6682;6.1e-05;105;2e-06
429.2938;6.0621415;6696;6e-05;105;2e-06
430.2209;6.0642988;6711;6.1e-05;105;2e-06
431.149;6.0664537;6725;6e-05;105;2e-06
432.0781;6.0686063;6740;6e-05;105;2e-06
433.0082;6.0707567;6754;6.1e-05;105;2e-06
433.9393;6.0729047;6769;6.1e-05;105;2e-06
434.8714;6.0750503;6783;6.1e-05;105;2e-06
435.8045;6.0771937;6798;7.3e-05;106;2e-06
436.7386;6.0793348;6812;6e-05;106;2e-06
437.6737;6.0814736;6827;6.1e-05;106;2e-06
438.6098;6.0836102;6842;6.1e-05;106;2e-06
439.5469;6.0857444;6856;6.1e-05;106;2e-06
440.485;6.0878764;6871;6.2e-05;106;1e-06
441.4241;6.0900061;6885;6.2e-05;106;2e-06
442.3642;6.0921335;6900;6e-05;106;2e-06
443.3053;6.0942587;6915;6.2e-05;106;2e-06
444.2474;6.0963816;6930;6.2e-05;107;2e-06
445.1905;6.0985023;6944;6.3e-05;107;2e-06
446.1346;6.1006207;6959;6.2e-05;107;2e-06
447.0797;6.1027369;6974;6.3e-05;107;3e-06
448.0258;6.1048508;6989;6.4e-05;107;1e-06
448.9729;6.1069625;7003;6.1e-05;107;2e-06
449.921;6.109072;7018;6.3e-05;107;2e-06
450.8701;6.1111793;7033;6.3e-05;107;2e-06
451.8202;6.1132843;7048;6.3e-05;107;2e-06
452.7713;6.1153871;7063;6.3e-05;108;2e-06
453.7234;6.1174878;7078;6.4e-05;108;2e-06
454.6765;6.1195862;7092;6.4e-05;108;2e-06
455.6306;6.1216824;7107;6.4e-05;108;2e-06
456.5857;6.1237764;7122;9.2e-05;108;2e-06
457.5418;6.1258682;7137;6.3e-05;108;2e-06
458.4989;6.1279579;7152;6.4e-05;108;2e-06
459.457;6.1300453;7167;6.4e-05;108;2e-06
460.4161;6.1321306;7182;6.6e-05;108;2e-06
461.3762;6.1342138;7197;6.4e-05;109;2e-06
462.3373;6.1362947;7212;6.5e-05;109;2e-06
463.2994;6.1383735;7227;6.4e-05;109;2e-06
464.2625;6.1404501;7242;6.5e-05;109;2e-06
465.2266;6.1425246;7257;6.4e-05;109;1e-06
466.1917;6.1445969;7272;6.4e-05;109;2e-06
467.1578;6.1466671;7287;6.5e-05;109;2e-06
468.1249;6.1487351;7302;6.4e-05;109;2e-06
469.093;6.150801;7317;6.6e-05;109;2e-06
470.0621;6.1528648;7333;6.5e-05;110;2e-06
471.0322;6.1549264;7348;6.5e-05;110;2e-06
472.0033;6.156986;7363;6.4e-05;110;2e-06
472.9754;6.1590434;7378;6.5e-05;110;2e-06
473.9485;6.1610987;7393;6.5e-05;110;2e-06
474.9226;6.1631518;7409;6.5e-05;110;1e-06
475.8977;6.1652029;7424;6.7e-05;110;2e-06
476.8738;6.1672519;7439;6.6e-05;110;1e-06
477.8509;6.1692987;7454;6.6e-05;110;2e-06
478.829;6.1713435;7469;6.8e-05;111;2e-06
479.8081;6.1733862;7485;6.6e-05;111;2e-06
480.7882;6.1754268;7500;9.9e-05;111;2e-06
481.7693;6.1774654;7515;6.8e-05;111;2e-06
482.7514;6.1795018;7531;6.6e-05;111;1e-06
483.7345;6.1815362;7546;6.6e-05;111;2e-06
484.7186;6.1835685;7561;6.8e-05;111;2e-06
485.7037;6.1855988;7577;6.7e-05;111;2e-06
486.6898;6.1876269;7592;6.8e-05;112;2e-06
487.6769;6.1896531;7608;6.9e-05;112;1e-06
488.665;6.1916772;7623;6.7e-05;112;2e-06
489.6541;6.1936992;7639;6.8e-05;112;2e-06
490.6442;6.1957192;7654;6.8e-05;112;2e-06
491.6353;6.1977372;7669;6.9e-05;112;2e-06
492.6274;6.1997531;7685;6.8e-05;112;1e-06
493.6205;6.201767;7700;6.9e-05;112;2e-06
494.6146;6.2037789;7716;6.8e-05;112;2e-06
495.6097;6.2057887;7732;6.9e-05;113;2e-06
496.6058;6.2077965;7747;6.8e-05;113;2e-06
497.6029;6.2098024;7763;7.4e-05;113;2e-06
498.601;6.2118062;7778;0.000111;113;1e-06
499.6001;6.213808;7794;6.8e-05;113;2e-06
500.6002;6.2158078;7809;6.9e-05;113;2e-06
501.6013;6.2178056;7825;6.9e-05;113;2e-06
502.6034;6.2198014;7841;7.1e-05;113;2e-06
503.6065;6.2217952;7856;6.9e-05;113;2e-06
504.6106;6.223787;7872;7e-05;114;2e-06
505.6157;6.2257769;7888;6.9e-05;114;2e-06
506.6218;6.2277648;7903;7.1e-05;114;2e-06
507.6289;6.2297507;7919;6.9e-05;114;2e-06
508.637;6.2317346;7935;7e-05;114;2e-06
509.6461;6.2337166;7951;7e-05;114;2e-06
510.6562;6.2356966;7966;7.1e-05;114;2e-06
511.6673;6.2376746;7982;7e-05;114;2e-06
512.6794;6.2396507;7998;7.2e-05;114;2e-06
513.6925;6.2416248;8014;7e-05;115;2e-06
514.7066;6.243597;8030;7.2e-05;115;2e-06
515.7217;6.2455673;8046;7.2e-05;115;2e-06
516.7378;6.2475356;8061;7.3e-05;115;2e-06
517.7549;6.249502;8077;7.2e-05;115;2e-06
518.773;6.2514664;8093;7.2e-05;115;2e-06
519.7921;6.2534289;8109;7.3e-05;115;2e-06
520.8122;6.2553895;8125;7.3e-05;115;2e-06
521.8333;6.2573482;8141;7.3e-05;115;2e-06
522.8554;6.2593049;8157;7.3e-05;116;2e-06
523.8785;6.2612598;8173;7.3e-05;116;2e-06
524.9026;6.2632127;8189;7.4e-05;116;2e-06
525.9277;6.2651637;8205;7.3e-05;116;2e-06
526.9538;6.2671129;8221;7.4e-05;116;2e-06
527.9809;6.2690601;8237;7.4e-05;116;2e-06
529.009;6.2710054;8253;7.4e-05;116;2e-06
530.0381;6.2729489;8269;7.5e-05;116;2e-06
531.0682;6.2748904;8285;7.4e-05;116;3e-06
532.0993;6.2768301;8301;7.7e-05;117;2e-06
533.1314;6.2787679;8317;7.5e-05;117;2e-06
534.1645;6.2807038;8333;7.5e-05;117;2e-06
535.1986;6.2826379;8350;7.3e-05;117;1e-06
536.2337;6.2845701;8366;7.5e-05;117;2e-06
537.2698;6.2865004;8382;8.7e-05;117;2e-06
538.3069;6.2884288;8398;7.5e-05;117;2e-06
539.345;6.2903554;8414;7.6e-05;117;2e-06
540.3841;6.2922802;8431;7.5e-05;118;2e-06
541.4242;6.2942031;8447;7.6e-05;118;2e-06
542.4653;6.2961241;8463;7.6e-05;118;2e-06
543.5074;6.2980433;8479;7.6e-05;118;2e-06
544.5505;6.2999607;8496;7.6e-05;118;2e-06
545.5946;6.3018762;8512;7.7e-05;118;2e-06
546.6397;6.3037899;8528;7.7e-05;118;2e-06
547.6858;6.3057018;8545;7.7e-05;118;2e-06
548.7329;6.3076118;8561;7.7e-05;118;2e-06
549.781;6.30952;8577;7.6e-05;119;2e-06
550.8301;6.3114264;8594;7.7e-05;119;2e-06
551.8802;6.313331;8610;7.7e-05;119;2e-06
552.9313;6.3152338;8627;7.7e-05;119;2e-06
553.9834;6.3171347;8643;7.8e-05;119;2e-06
555.0365;6.3190339;8659;7.7e-05;119;2e-06
556.0906;6.3209312;8676;8.7e-05;119;2e-06
557.1457;6.3228268;8692;7.6e-05;119;2e-06
558.2018;6.3247205;8709;7.8e-05;119;2e-06
559.2589;6.3266125;8725;8e-05;120;2e-06
560.317;6.3285027;8742;7.8e-05;120;2e-06
